Дата,Ваксина,Пол,Възрастова група,Брой хоспитализирани
2021/10/03,AZ,Жена,70 - 79,3
2021/10/03,JANSS,Мъж,40 - 49,1
2021/10/03,COM,Жена,60 - 69,2
2021/10/03,COM,Мъж,50 - 59,2
2021/10/03,COM,Мъж,60 - 69,4
2021/10/03,AZ,Жена,60 - 69,1
2021/10/03,COM,Жена,70 - 79,1
2021/10/03,COM,Жена,40 - 49,1
2021/10/03,JANSS,Жена,90+,1
2021/10/03,JANSS,Мъж,50 - 59,1
2021/10/03,JANSS,Мъж,70 - 79,1
2021/10/03,COM,Мъж,80 - 89,1
2021/10/03,COM,Жена,50 - 59,1
2021/10/04,COM,Жена,80 - 89,5
2021/10/04,JANSS,Жена,70 - 79,2
2021/10/04,AZ,Жена,70 - 79,7
2021/10/04,COM,Жена,60 - 69,6
2021/10/04,AZ,Жена,60 - 69,2
2021/10/04,AZ,Мъж,40 - 49,2
2021/10/04,JANSS,Мъж,70 - 79,1
2021/10/04,AZ,Мъж,70 - 79,2
2021/10/04,JANSS,Жена,60 - 69,1
2021/10/04,COM,Мъж,60 - 69,11
2021/10/04,COM,Мъж,40 - 49,1
2021/10/04,COM,Мъж,30 - 39,1
2021/10/04,COM,Мъж,50 - 59,5
2021/10/04,JANSS,Мъж,50 - 59,1
2021/10/04,AZ,Мъж,50 - 59,2
2021/10/04,JANSS,Жена,30 - 39,1
2021/10/04,JANSS,Мъж,40 - 49,3
2021/10/04,COM,Мъж,70 - 79,9
2021/10/04,AZ,Мъж,60 - 69,5
2021/10/04,COM,Жена,50 - 59,1
2021/10/04,COM,Жена,70 - 79,4
2021/10/04,COM,Мъж,80 - 89,3
2021/10/04,AZ,Жена,50 - 59,3
2021/10/04,MOD,Мъж,70 - 79,1
2021/10/04,COM,Жена,40 - 49,1
2021/10/04,AZ,Мъж,80 - 89,1
2021/10/04,MOD,Жена,90+,1
2021/10/04,JANSS,Мъж,60 - 69,2
2021/10/05,AZ,Мъж,60 - 69,5
2021/10/05,COM,Мъж,70 - 79,5
2021/10/05,COM,Жена,40 - 49,1
2021/10/05,AZ,Жена,70 - 79,2
2021/10/05,COM,Жена,70 - 79,4
2021/10/05,JANSS,Мъж,40 - 49,3
2021/10/05,AZ,Мъж,30 - 39,1
2021/10/05,AZ,Мъж,80 - 89,2
2021/10/05,COM,Мъж,90+,1
2021/10/05,AZ,Жена,60 - 69,2
2021/10/05,COM,Жена,60 - 69,2
2021/10/05,JANSS,Мъж,60 - 69,1
2021/10/05,COM,Мъж,80 - 89,2
2021/10/05,COM,Жена,20 - 29,1
2021/10/05,AZ - COM,Мъж,70 - 79,1
2021/10/05,COM,Жена,80 - 89,4
2021/10/05,MOD,Мъж,60 - 69,1
2021/10/05,COM,Жена,50 - 59,1
2021/10/05,JANSS,Жена,50 - 59,2
2021/10/05,AZ,Мъж,40 - 49,1
2021/10/05,MOD,Жена,60 - 69,2
2021/10/05,COM,Мъж,60 - 69,3
2021/10/05,MOD,Жена,40 - 49,1
2021/10/05,MOD,Жена,70 - 79,1
2021/10/05,JANSS,Жена,70 - 79,1
2021/10/05,AZ,Жена,50 - 59,3
2021/10/05,AZ,Мъж,70 - 79,5
2021/10/05,AZ,Жена,40 - 49,1
2021/10/06,JANSS,Мъж,40 - 49,1
2021/10/06,AZ,Мъж,30 - 39,1
2021/10/06,AZ,Жена,80 - 89,2
2021/10/06,JANSS,Жена,40 - 49,2
2021/10/06,MOD,Жена,80 - 89,2
2021/10/06,JANSS,Мъж,50 - 59,1
2021/10/06,COM,Мъж,70 - 79,5
2021/10/06,COM,Мъж,60 - 69,6
2021/10/06,MOD,Жена,60 - 69,1
2021/10/06,AZ,Мъж,80 - 89,1
2021/10/06,COM,Жена,50 - 59,2
2021/10/06,AZ,Жена,30 - 39,1
2021/10/06,JANSS,Мъж,70 - 79,1
2021/10/06,COM,Мъж,80 - 89,2
2021/10/06,COM,Мъж,40 - 49,2
2021/10/06,JANSS,Жена,50 - 59,2
2021/10/06,COM,Мъж,30 - 39,1
2021/10/06,AZ,Мъж,60 - 69,5
2021/10/06,AZ,Мъж,40 - 49,3
2021/10/06,COM,Жена,70 - 79,5
2021/10/06,MOD,Жена,40 - 49,1
2021/10/06,MOD,Мъж,60 - 69,1
2021/10/06,AZ,Мъж,50 - 59,3
2021/10/06,COM,Жена,30 - 39,1
2021/10/06,COM,Мъж,50 - 59,4
2021/10/06,COM,Жена,60 - 69,3
2021/10/06,AZ,Мъж,70 - 79,2
2021/10/06,COM,Жена,80 - 89,1
2021/10/06,JANSS,Жена,60 - 69,1
2021/10/07,COM,Мъж,80 - 89,2
2021/10/07,AZ,Мъж,70 - 79,3
2021/10/07,MOD,Мъж,80 - 89,3
2021/10/07,JANSS,Мъж,60 - 69,1
2021/10/07,COM,Мъж,50 - 59,3
2021/10/07,COM,Мъж,30 - 39,1
2021/10/07,COM,Жена,50 - 59,3
2021/10/07,AZ,Мъж,50 - 59,2
2021/10/07,COM,Жена,70 - 79,7
2021/10/07,MOD,Жена,90+,1
2021/10/07,MOD,Жена,50 - 59,1
2021/10/07,COM,Жена,80 - 89,1
2021/10/07,AZ,Жена,40 - 49,1
2021/10/07,JANSS,Мъж,80 - 89,1
2021/10/07,JANSS,Мъж,40 - 49,4
2021/10/07,COM,Мъж,70 - 79,6
2021/10/07,AZ,Жена,60 - 69,3
2021/10/07,MOD,Жена,30 - 39,1
2021/10/07,AZ,Мъж,60 - 69,2
2021/10/07,MOD,Мъж,50 - 59,1
2021/10/07,AZ,Жена,70 - 79,3
2021/10/07,JANSS,Мъж,50 - 59,3
2021/10/07,COM,Мъж,60 - 69,3
2021/10/07,COM,Жена,60 - 69,8
2021/10/07,JANSS,Жена,50 - 59,4
2021/10/07,MOD,Жена,80 - 89,2
2021/10/07,JANSS,Жена,70 - 79,2
2021/10/07,AZ,Мъж,40 - 49,1
2021/10/08,JANSS,Мъж,50 - 59,1
2021/10/08,COM,Жена,80 - 89,1
2021/10/08,AZ,Жена,80 - 89,1
2021/10/08,COM,Мъж,30 - 39,1
2021/10/08,COM,Жена,30 - 39,1
2021/10/08,COM,Жена,70 - 79,8
2021/10/08,COM,Мъж,70 - 79,4
2021/10/08,AZ,Мъж,60 - 69,5
2021/10/08,JANSS,Мъж,30 - 39,2
2021/10/08,COM,Жена,60 - 69,6
2021/10/08,COM,Мъж,80 - 89,4
2021/10/08,MOD,Мъж,50 - 59,1
2021/10/08,AZ,Жена,40 - 49,2
2021/10/08,JANSS,Мъж,40 - 49,1
2021/10/08,AZ,Мъж,40 - 49,2
2021/10/08,AZ,Жена,60 - 69,2
2021/10/08,MOD,Жена,70 - 79,1
2021/10/08,AZ,Жена,70 - 79,1
2021/10/08,COM,Жена,20 - 29,1
2021/10/08,MOD,Мъж,60 - 69,1
2021/10/08,COM,Жена,40 - 49,2
2021/10/08,COM,Мъж,60 - 69,6
2021/10/08,AZ,Мъж,70 - 79,5
2021/10/08,COM,Жена,50 - 59,1
2021/10/08,JANSS,Мъж,60 - 69,3
2021/10/08,JANSS,Жена,50 - 59,1
2021/10/08,JANSS,Жена,80 - 89,1
2021/10/08,MOD,Жена,60 - 69,1
2021/10/08,COM,Жена,90+,1
2021/10/08,JANSS,Жена,17 - 19,1
2021/10/08,COM,Мъж,50 - 59,4
2021/10/09,COM,Мъж,60 - 69,1
2021/10/09,COM,Мъж,70 - 79,1
2021/10/09,JANSS,Мъж,50 - 59,1
2021/10/09,AZ,Мъж,50 - 59,1
2021/10/09,COM,Жена,70 - 79,5
2021/10/09,COM,Мъж,40 - 49,1
2021/10/09,JANSS,Жена,40 - 49,1
2021/10/09,AZ,Мъж,60 - 69,1
2021/10/09,AZ,Мъж,30 - 39,1
2021/10/09,JANSS,Мъж,60 - 69,1
2021/10/09,COM,Жена,80 - 89,1
2021/10/09,AZ,Мъж,70 - 79,1
2021/10/09,JANSS,Мъж,40 - 49,1
2021/10/09,AZ,Жена,50 - 59,1
2021/10/10,COM,Жена,30 - 39,1
2021/10/10,AZ,Мъж,70 - 79,2
2021/10/10,JANSS,Мъж,40 - 49,1
2021/10/10,COM,Мъж,40 - 49,1
2021/10/10,COM,Жена,50 - 59,3
2021/10/10,COM,Мъж,60 - 69,2
2021/10/10,COM,Мъж,70 - 79,1
2021/10/10,MOD,Жена,50 - 59,1
2021/10/10,JANSS,Жена,20 - 29,1
2021/10/10,COM,Жена,70 - 79,3
2021/10/10,COM,Мъж,80 - 89,1
2021/10/10,COM,Жена,60 - 69,2
2021/10/10,JANSS,Жена,50 - 59,1
2021/10/11,COM,Жена,20 - 29,1
2021/10/11,JANSS,Жена,30 - 39,1
2021/10/11,JANSS,Мъж,40 - 49,4
2021/10/11,AZ,Жена,30 - 39,1
2021/10/11,AZ,Жена,60 - 69,2
2021/10/11,JANSS,Жена,60 - 69,1
2021/10/11,MOD,Мъж,60 - 69,3
2021/10/11,COM,Мъж,70 - 79,8
2021/10/11,COM,Жена,50 - 59,3
2021/10/11,JANSS,Мъж,60 - 69,2
2021/10/11,AZ,Жена,80 - 89,1
2021/10/11,MOD,Жена,50 - 59,2
2021/10/11,COM,Жена,70 - 79,9
2021/10/11,MOD,Жена,60 - 69,1
2021/10/11,JANSS,Мъж,30 - 39,1
2021/10/11,AZ,Мъж,50 - 59,4
2021/10/11,AZ,Мъж,70 - 79,6
2021/10/11,COM,Жена,60 - 69,6
2021/10/11,COM,Мъж,80 - 89,6
2021/10/11,COM,Жена,80 - 89,2
2021/10/11,COM,Мъж,50 - 59,2
2021/10/11,AZ,Мъж,60 - 69,8
2021/10/11,JANSS,Жена,50 - 59,2
2021/10/11,JANSS,Жена,40 - 49,1
2021/10/11,MOD,Мъж,70 - 79,2
2021/10/11,COM,Мъж,60 - 69,4
2021/10/11,AZ,Жена,70 - 79,2
2021/10/12,COM,Жена,80 - 89,2
2021/10/12,COM,Мъж,70 - 79,8
2021/10/12,AZ,Мъж,40 - 49,1
2021/10/12,COM,Жена,60 - 69,2
2021/10/12,COM,Мъж,50 - 59,3
2021/10/12,COM,Жена,40 - 49,1
2021/10/12,COM,Мъж,40 - 49,4
2021/10/12,AZ,Мъж,80 - 89,2
2021/10/12,MOD,Мъж,40 - 49,1
2021/10/12,JANSS,Мъж,30 - 39,1
2021/10/12,AZ - COM,Мъж,80 - 89,1
2021/10/12,COM,Мъж,60 - 69,4
2021/10/12,JANSS,Жена,80 - 89,2
2021/10/12,MOD,Мъж,60 - 69,1
2021/10/12,COM,Жена,50 - 59,2
2021/10/12,AZ,Жена,70 - 79,1
2021/10/12,JANSS,Мъж,60 - 69,4
2021/10/12,JANSS,Мъж,50 - 59,3
2021/10/12,COM,Жена,30 - 39,2
2021/10/12,AZ,Мъж,70 - 79,3
2021/10/12,AZ,Мъж,60 - 69,6
2021/10/12,MOD,Жена,50 - 59,1
2021/10/12,AZ,Мъж,50 - 59,1
2021/10/12,COM,Мъж,80 - 89,1
2021/10/12,COM,Жена,70 - 79,6
2021/10/12,JANSS,Мъж,40 - 49,2
2021/10/12,JANSS,Жена,40 - 49,1
2021/10/12,JANSS,Жена,50 - 59,1
2021/10/13,AZ,Жена,80 - 89,1
2021/10/13,JANSS,Жена,30 - 39,1
2021/10/13,COM,Мъж,50 - 59,2
2021/10/13,JANSS,Мъж,70 - 79,2
2021/10/13,COM,Жена,60 - 69,5
2021/10/13,AZ,Мъж,80 - 89,1
2021/10/13,COM,Жена,70 - 79,7
2021/10/13,AZ,Мъж,60 - 69,7
2021/10/13,JANSS,Мъж,60 - 69,2
2021/10/13,MOD,Жена,60 - 69,1
2021/10/13,MOD,Мъж,50 - 59,1
2021/10/13,JANSS,Жена,40 - 49,1
2021/10/13,JANSS,Мъж,80 - 89,1
2021/10/13,COM,Мъж,80 - 89,3
2021/10/13,COM,Мъж,60 - 69,5
2021/10/13,COM,Жена,40 - 49,1
2021/10/13,AZ,Мъж,50 - 59,3
2021/10/13,MOD,Мъж,80 - 89,1
2021/10/13,COM,Жена,50 - 59,2
2021/10/13,COM,Мъж,40 - 49,1
2021/10/13,JANSS,Мъж,50 - 59,3
2021/10/13,AZ,Жена,70 - 79,7
2021/10/13,JANSS,Мъж,40 - 49,2
2021/10/13,MOD,Жена,70 - 79,1
2021/10/13,MOD,Мъж,70 - 79,1
2021/10/13,COM,Жена,80 - 89,1
2021/10/13,AZ,Жена,60 - 69,4
2021/10/13,COM,Мъж,70 - 79,7
2021/10/13,AZ,Мъж,70 - 79,1
2021/10/14,JANSS,Жена,40 - 49,2
2021/10/14,AZ,Мъж,70 - 79,3
2021/10/14,COM,Мъж,60 - 69,4
2021/10/14,AZ,Жена,70 - 79,2
2021/10/14,AZ,Мъж,40 - 49,1
2021/10/14,COM,Мъж,70 - 79,8
2021/10/14,JANSS,Мъж,40 - 49,2
2021/10/14,COM,Мъж,50 - 59,1
2021/10/14,JANSS,Жена,60 - 69,2
2021/10/14,COM,Жена,70 - 79,9
2021/10/14,COM,Мъж,40 - 49,1
2021/10/14,COM,Жена,50 - 59,3
2021/10/14,MOD,Жена,70 - 79,1
2021/10/14,AZ,Жена,60 - 69,2
2021/10/14,COM,Жена,40 - 49,1
2021/10/14,AZ,Мъж,30 - 39,1
2021/10/14,COM,Жена,80 - 89,3
2021/10/14,COM,Жена,60 - 69,8
2021/10/14,AZ,Жена,40 - 49,2
2021/10/14,MOD,Жена,60 - 69,1
2021/10/14,AZ,Мъж,60 - 69,2
2021/10/14,MOD,Мъж,70 - 79,1
2021/10/14,COM,Мъж,80 - 89,4
2021/10/14,JANSS,Мъж,80 - 89,1
2021/10/14,JANSS,Жена,50 - 59,3
2021/10/14,JANSS,Мъж,60 - 69,3
2021/10/15,COM,Жена,60 - 69,3
2021/10/15,JANSS,Жена,60 - 69,2
2021/10/15,AZ,Мъж,40 - 49,1
2021/10/15,JANSS,Жена,30 - 39,2
2021/10/15,JANSS,Жена,50 - 59,2
2021/10/15,JANSS,Мъж,60 - 69,2
2021/10/15,COM,Мъж,40 - 49,2
2021/10/15,COM,Мъж,60 - 69,7
2021/10/15,AZ,Мъж,50 - 59,1
2021/10/15,AZ,Мъж,60 - 69,2
2021/10/15,COM,Жена,40 - 49,1
2021/10/15,COM,Жена,80 - 89,3
2021/10/15,COM,Жена,50 - 59,1
2021/10/15,AZ,Мъж,70 - 79,3
2021/10/15,JANSS,Мъж,40 - 49,3
2021/10/15,COM,Жена,30 - 39,2
2021/10/15,COM,Мъж,80 - 89,1
2021/10/15,JANSS,Мъж,50 - 59,3
2021/10/15,COM,Мъж,30 - 39,3
2021/10/15,COM - MOD,Мъж,50 - 59,1
2021/10/15,COM,Мъж,70 - 79,7
2021/10/15,AZ,Жена,60 - 69,4
2021/10/15,AZ,Жена,70 - 79,3
2021/10/15,COM,Жена,90+,1
2021/10/15,COM,Жена,70 - 79,3
2021/10/15,JANSS,Мъж,30 - 39,2
2021/10/15,AZ,Мъж,80 - 89,3
2021/10/16,AZ,Мъж,30 - 39,1
2021/10/16,AZ,Мъж,60 - 69,1
2021/10/16,JANSS,Жена,60 - 69,1
2021/10/16,AZ,Мъж,70 - 79,3
2021/10/16,JANSS,Жена,40 - 49,1
2021/10/16,COM,Жена,70 - 79,5
2021/10/16,COM,Жена,60 - 69,2
2021/10/16,JANSS,Мъж,40 - 49,1
2021/10/16,JANSS,Жена,30 - 39,1
2021/10/16,COM,Мъж,70 - 79,1
2021/10/16,COM,Мъж,60 - 69,3
2021/10/16,AZ,Жена,70 - 79,1
2021/10/16,MOD,Мъж,80 - 89,1
2021/10/16,MOD,Жена,20 - 29,1
2021/10/16,AZ,Мъж,80 - 89,1
2021/10/16,JANSS,Жена,80 - 89,1
2021/10/16,COM,Жена,80 - 89,1
2021/10/17,JANSS,Мъж,50 - 59,1
2021/10/17,AZ,Мъж,60 - 69,3
2021/10/17,COM,Мъж,80 - 89,4
2021/10/17,JANSS,Мъж,40 - 49,1
2021/10/17,COM,Мъж,50 - 59,1
2021/10/17,COM,Мъж,60 - 69,2
2021/10/17,COM,Жена,50 - 59,1
2021/10/17,COM,Жена,60 - 69,1
2021/10/17,COM,Мъж,70 - 79,3
2021/10/17,JANSS,Жена,30 - 39,1
2021/10/17,COM,Жена,80 - 89,1
2021/10/18,JANSS,Жена,70 - 79,3
2021/10/18,JANSS,Жена,40 - 49,3
2021/10/18,AZ,Мъж,70 - 79,11
2021/10/18,MOD,Жена,90+,1
2021/10/18,MOD,Жена,40 - 49,2
2021/10/18,COM,Мъж,30 - 39,2
2021/10/18,MOD,Мъж,60 - 69,1
2021/10/18,JANSS,Мъж,40 - 49,4
2021/10/18,AZ,Мъж,60 - 69,4
2021/10/18,JANSS,Жена,60 - 69,1
2021/10/18,AZ,Мъж,90+,1
2021/10/18,MOD,Мъж,30 - 39,1
2021/10/18,COM,Жена,70 - 79,7
2021/10/18,COM,Жена,30 - 39,2
2021/10/18,AZ,Жена,80 - 89,1
2021/10/18,COM,Жена,60 - 69,7
2021/10/18,JANSS,Мъж,60 - 69,3
2021/10/18,COM,Жена,40 - 49,1
2021/10/18,COM,Мъж,80 - 89,6
2021/10/18,COM,Мъж,50 - 59,2
2021/10/18,AZ,Мъж,40 - 49,5
2021/10/18,MOD,Жена,60 - 69,2
2021/10/18,AZ,Жена,40 - 49,1
2021/10/18,JANSS,Мъж,50 - 59,4
2021/10/18,COM,Мъж,40 - 49,2
2021/10/18,MOD,Жена,80 - 89,1
2021/10/18,JANSS,Жена,30 - 39,3
2021/10/18,MOD,Мъж,70 - 79,1
2021/10/18,COM,Жена,80 - 89,1
2021/10/18,AZ,Мъж,50 - 59,4
2021/10/18,AZ,Мъж,30 - 39,1
2021/10/18,JANSS,Мъж,30 - 39,2
2021/10/18,MOD,Мъж,80 - 89,3
2021/10/18,JANSS,Жена,50 - 59,3
2021/10/18,COM,Мъж,60 - 69,15
2021/10/18,AZ,Жена,70 - 79,7
2021/10/18,AZ,Жена,60 - 69,2
2021/10/18,COM,Мъж,70 - 79,9
2021/10/18,AZ,Жена,50 - 59,2
2021/10/18,COM,Жена,50 - 59,4
2021/10/19,MOD,Жена,70 - 79,1
2021/10/19,COM,Жена,50 - 59,2
2021/10/19,JANSS,Мъж,70 - 79,1
2021/10/19,COM,Жена,60 - 69,7
2021/10/19,JANSS,Мъж,50 - 59,3
2021/10/19,MOD,Жена,80 - 89,1
2021/10/19,AZ,Мъж,70 - 79,4
2021/10/19,JANSS,Жена,40 - 49,2
2021/10/19,AZ,Жена,70 - 79,5
2021/10/19,COM,Мъж,50 - 59,3
2021/10/19,AZ,Жена,80 - 89,2
2021/10/19,MOD,Мъж,60 - 69,1
2021/10/19,AZ,Мъж,80 - 89,2
2021/10/19,COM,Жена,70 - 79,2
2021/10/19,COM,Мъж,60 - 69,10
2021/10/19,MOD,Мъж,40 - 49,1
2021/10/19,COM,Мъж,80 - 89,5
2021/10/19,MOD,Жена,40 - 49,1
2021/10/19,JANSS,Мъж,40 - 49,2
2021/10/19,COM,Жена,40 - 49,5
2021/10/19,JANSS,Жена,50 - 59,1
2021/10/19,AZ,Мъж,40 - 49,3
2021/10/19,JANSS,Жена,60 - 69,2
2021/10/19,AZ,Мъж,50 - 59,5
2021/10/19,AZ,Мъж,60 - 69,5
2021/10/19,MOD,Мъж,70 - 79,1
2021/10/19,COM,Мъж,40 - 49,2
2021/10/19,JANSS,Мъж,30 - 39,1
2021/10/19,COM,Жена,80 - 89,5
2021/10/19,AZ,Жена,60 - 69,2
2021/10/19,COM,Мъж,70 - 79,4
2021/10/19,JANSS,Мъж,60 - 69,2
2021/10/20,COM,Жена,30 - 39,1
2021/10/20,JANSS,Жена,20 - 29,1
2021/10/20,MOD,Мъж,50 - 59,2
2021/10/20,COM,Мъж,60 - 69,6
2021/10/20,COM,Жена,60 - 69,2
2021/10/20,JANSS,Мъж,30 - 39,1
2021/10/20,JANSS,Жена,40 - 49,1
2021/10/20,JANSS,Жена,50 - 59,2
2021/10/20,MOD,Жена,50 - 59,1
2021/10/20,AZ,Мъж,50 - 59,2
2021/10/20,JANSS,Жена,70 - 79,2
2021/10/20,JANSS,Мъж,50 - 59,5
2021/10/20,AZ,Жена,70 - 79,5
2021/10/20,COM,Жена,70 - 79,10
2021/10/20,COM,Жена,90+,1
2021/10/20,COM,Мъж,50 - 59,4
2021/10/20,AZ,Мъж,30 - 39,1
2021/10/20,AZ,Жена,60 - 69,2
2021/10/20,AZ,Мъж,60 - 69,3
2021/10/20,AZ,Мъж,80 - 89,3
2021/10/20,COM,Жена,80 - 89,4
2021/10/20,JANSS,Мъж,60 - 69,3
2021/10/20,AZ,Мъж,40 - 49,1
2021/10/20,MOD,Мъж,80 - 89,1
2021/10/20,COM,Жена,50 - 59,3
2021/10/20,COM,Мъж,70 - 79,8
2021/10/20,JANSS,Жена,80 - 89,1
2021/10/20,COM,Мъж,40 - 49,2
2021/10/20,COM,Мъж,30 - 39,3
2021/10/20,AZ,Мъж,70 - 79,7
2021/10/20,COM,Мъж,20 - 29,1
2021/10/20,JANSS,Мъж,40 - 49,3
2021/10/20,MOD,Жена,60 - 69,1
2021/10/20,AZ,Жена,80 - 89,1
2021/10/21,COM,Мъж,70 - 79,2
2021/10/21,COM,Жена,50 - 59,3
2021/10/21,JANSS,Жена,70 - 79,2
2021/10/21,COM,Жена,70 - 79,7
2021/10/21,AZ,Жена,60 - 69,3
2021/10/21,JANSS,Мъж,20 - 29,1
2021/10/21,COM,Мъж,50 - 59,4
2021/10/21,COM,Мъж,60 - 69,5
2021/10/21,COM,Жена,80 - 89,3
2021/10/21,AZ,Мъж,60 - 69,7
2021/10/21,AZ,Мъж,30 - 39,1
2021/10/21,JANSS,Жена,60 - 69,1
2021/10/21,COM,Мъж,30 - 39,1
2021/10/21,AZ,Мъж,80 - 89,2
2021/10/21,AZ,Мъж,70 - 79,8
2021/10/21,MOD,Жена,70 - 79,1
2021/10/21,MOD,Мъж,40 - 49,1
2021/10/21,JANSS,Мъж,50 - 59,4
2021/10/21,COM,Мъж,80 - 89,3
2021/10/21,JANSS,Мъж,70 - 79,1
2021/10/21,AZ,Жена,50 - 59,4
2021/10/21,COM,Мъж,40 - 49,1
2021/10/21,AZ,Жена,30 - 39,1
2021/10/21,MOD,Жена,50 - 59,1
2021/10/21,JANSS,Мъж,40 - 49,2
2021/10/21,COM,Мъж,90+,1
2021/10/21,AZ,Жена,70 - 79,4
2021/10/21,MOD,Мъж,60 - 69,1
2021/10/21,COM,Жена,40 - 49,1
2021/10/21,JANSS,Мъж,60 - 69,1
2021/10/21,COM,Жена,60 - 69,3
2021/10/21,JANSS,Жена,40 - 49,2
2021/10/22,MOD,Мъж,20 - 29,1
2021/10/22,MOD,Жена,70 - 79,1
2021/10/22,JANSS,Мъж,70 - 79,1
2021/10/22,COM,Жена,70 - 79,6
2021/10/22,MOD,Жена,60 - 69,1
2021/10/22,COM,Мъж,30 - 39,2
2021/10/22,COM,Мъж,50 - 59,5
2021/10/22,JANSS,Жена,70 - 79,1
2021/10/22,COM,Жена,80 - 89,8
2021/10/22,COM,Жена,60 - 69,5
2021/10/22,JANSS,Жена,40 - 49,1
2021/10/22,MOD,Мъж,50 - 59,2
2021/10/22,JANSS,Мъж,50 - 59,1
2021/10/22,MOD,Мъж,40 - 49,1
2021/10/22,AZ,Мъж,80 - 89,3
2021/10/22,COM,Мъж,60 - 69,5
2021/10/22,COM,Мъж,70 - 79,9
2021/10/22,AZ,Мъж,50 - 59,2
2021/10/22,AZ,Мъж,40 - 49,1
2021/10/22,COM,Мъж,80 - 89,5
2021/10/22,JANSS,Мъж,60 - 69,1
2021/10/22,JANSS,Мъж,40 - 49,4
2021/10/22,AZ,Жена,70 - 79,3
2021/10/22,AZ,Жена,60 - 69,1
2021/10/22,AZ,Мъж,60 - 69,8
2021/10/22,MOD,Мъж,80 - 89,1
2021/10/22,COM,Жена,50 - 59,7
2021/10/22,JANSS,Жена,60 - 69,1
2021/10/22,COM,Жена,30 - 39,1
2021/10/22,JANSS,Мъж,30 - 39,1
2021/10/22,JANSS,Жена,50 - 59,1
2021/10/22,AZ,Жена,80 - 89,3
2021/10/22,AZ,Жена,90+,1
2021/10/22,AZ,Мъж,70 - 79,6
2021/10/23,COM,Мъж,60 - 69,6
2021/10/23,AZ,Мъж,50 - 59,1
2021/10/23,AZ,Жена,50 - 59,1
2021/10/23,AZ,Жена,80 - 89,2
2021/10/23,AZ,Жена,60 - 69,3
2021/10/23,AZ,Жена,90+,1
2021/10/23,AZ,Мъж,60 - 69,2
2021/10/23,COM,Жена,40 - 49,2
2021/10/23,JANSS,Мъж,60 - 69,1
2021/10/23,COM,Мъж,70 - 79,4
2021/10/23,COM,Жена,60 - 69,3
2021/10/23,JANSS,Жена,40 - 49,1
2021/10/23,AZ,Мъж,70 - 79,3
2021/10/23,COM,Жена,70 - 79,2
2021/10/23,MOD,Жена,60 - 69,1
2021/10/23,COM,Мъж,50 - 59,1
2021/10/23,AZ,Жена,70 - 79,1
2021/10/23,JANSS,Мъж,50 - 59,4
2021/10/23,JANSS,Мъж,40 - 49,2
2021/10/23,COM,Мъж,80 - 89,3
2021/10/23,JANSS,Мъж,80 - 89,1
2021/10/24,COM,Жена,30 - 39,1
2021/10/24,COM,Мъж,50 - 59,3
2021/10/24,COM,Жена,70 - 79,2
2021/10/24,AZ,Жена,50 - 59,1
2021/10/24,AZ,Мъж,60 - 69,3
2021/10/24,JANSS,Мъж,50 - 59,1
2021/10/24,COM,Мъж,60 - 69,3
2021/10/24,JANSS,Мъж,60 - 69,1
2021/10/24,COM,Жена,60 - 69,4
2021/10/24,MOD,Мъж,80 - 89,1
2021/10/24,AZ,Мъж,70 - 79,2
2021/10/24,AZ,Жена,70 - 79,2
2021/10/24,AZ,Мъж,50 - 59,1
2021/10/24,JANSS,Жена,70 - 79,1
2021/10/24,COM,Мъж,70 - 79,1
2021/10/24,COM,Жена,80 - 89,2
2021/10/24,COM,Мъж,80 - 89,2
2021/10/24,AZ,Жена,60 - 69,1
2021/10/25,MOD,Мъж,60 - 69,1
2021/10/25,JANSS,Жена,60 - 69,7
2021/10/25,COM,Мъж,70 - 79,10
2021/10/25,COM,Мъж,40 - 49,1
2021/10/25,AZ,Жена,80 - 89,1
2021/10/25,COM,Жена,50 - 59,1
2021/10/25,AZ - COM,Жена,50 - 59,1
2021/10/25,AZ,Мъж,50 - 59,3
2021/10/25,JANSS,Жена,30 - 39,1
2021/10/25,JANSS,Мъж,70 - 79,2
2021/10/25,COM,Жена,40 - 49,3
2021/10/25,MOD,Мъж,40 - 49,1
2021/10/25,COM,Жена,70 - 79,11
2021/10/25,JANSS,Мъж,60 - 69,2
2021/10/25,AZ,Жена,70 - 79,4
2021/10/25,AZ,Жена,60 - 69,3
2021/10/25,AZ,Жена,50 - 59,2
2021/10/25,JANSS,Жена,40 - 49,1
2021/10/25,JANSS,Жена,70 - 79,1
2021/10/25,MOD,Жена,40 - 49,1
2021/10/25,COM,Жена,30 - 39,1
2021/10/25,MOD,Жена,50 - 59,1
2021/10/25,COM,Мъж,50 - 59,3
2021/10/25,COM,Мъж,30 - 39,2
2021/10/25,AZ,Жена,40 - 49,1
2021/10/25,AZ,Мъж,80 - 89,5
2021/10/25,COM,Мъж,80 - 89,6
2021/10/25,COM,Жена,80 - 89,3
2021/10/25,MOD,Мъж,80 - 89,2
2021/10/25,MOD,Мъж,70 - 79,1
2021/10/25,JANSS,Мъж,40 - 49,3
2021/10/25,COM,Жена,60 - 69,5
2021/10/25,AZ,Мъж,70 - 79,11
2021/10/25,COM,Мъж,60 - 69,16
2021/10/25,AZ,Мъж,60 - 69,10
2021/10/25,MOD,Мъж,30 - 39,1
2021/10/26,COM,Мъж,80 - 89,4
