Дата,Ваксина,Пол,Възрастова група,Брой хоспитализирани
2021/10/01,AZ,Мъж,60 - 69,1
2021/10/01,MOD,Жена,70 - 79,1
2021/10/01,COM,Мъж,40 - 49,1
2021/10/01,COM,Мъж,80 - 89,4
2021/10/01,JANSS,Мъж,50 - 59,1
2021/10/01,JANSS,Жена,30 - 39,2
2021/10/01,AZ - COM,Мъж,70 - 79,1
2021/10/01,COM - JANSS,Мъж,50 - 59,1
2021/10/01,COM,Мъж,50 - 59,1
2021/10/01,COM,Мъж,60 - 69,4
2021/10/01,JANSS,Жена,70 - 79,1
2021/10/01,COM,Жена,60 - 69,4
2021/10/01,MOD,Жена,30 - 39,1
2021/10/01,JANSS,Мъж,20 - 29,1
2021/10/01,AZ,Жена,70 - 79,4
2021/10/01,COM,Жена,70 - 79,1
2021/10/01,JANSS,Жена,50 - 59,2
2021/10/01,COM,Мъж,70 - 79,3
2021/10/01,COM,Жена,80 - 89,2
2021/10/01,JANSS,Жена,40 - 49,1
2021/10/02,COM,Мъж,60 - 69,2
2021/10/02,COM,Мъж,80 - 89,1
2021/10/02,JANSS,Жена,40 - 49,1
2021/10/02,COM,Мъж,70 - 79,1
2021/10/02,JANSS,Жена,80 - 89,1
2021/10/02,JANSS,Жена,60 - 69,1
2021/10/02,JANSS,Жена,60 - 69,1
2021/10/02,JANSS,Мъж,30 - 39,1
2021/10/02,JANSS,Мъж,30 - 39,1
2021/10/02,COM,Мъж,60 - 69,2
2021/10/02,AZ,Жена,70 - 79,1
2021/10/02,JANSS,Жена,80 - 89,1
2021/10/02,AZ,Мъж,60 - 69,1
2021/10/02,JANSS,Жена,80 - 89,1
2021/10/02,JANSS,Жена,60 - 69,1
2021/10/02,JANSS,Жена,40 - 49,1
2021/10/02,AZ,Жена,70 - 79,1
2021/10/02,AZ,Мъж,50 - 59,1
2021/10/02,COM,Мъж,40 - 49,1
2021/10/02,AZ,Мъж,60 - 69,1
2021/10/02,JANSS,Жена,80 - 89,1
2021/10/02,COM,Мъж,40 - 49,1
2021/10/02,COM,Мъж,60 - 69,2
2021/10/02,JANSS,Мъж,40 - 49,1
2021/10/02,AZ,Мъж,50 - 59,1
2021/10/02,COM,Мъж,80 - 89,1
2021/10/02,JANSS,Мъж,40 - 49,1
2021/10/02,AZ,Мъж,60 - 69,1
2021/10/02,JANSS,Жена,80 - 89,1
2021/10/02,COM,Мъж,40 - 49,1
2021/10/02,AZ,Мъж,50 - 59,1
2021/10/02,COM,Мъж,70 - 79,1
2021/10/02,JANSS,Мъж,40 - 49,1
2021/10/02,COM,Мъж,40 - 49,1
2021/10/02,AZ,Мъж,60 - 69,1
2021/10/02,JANSS,Мъж,30 - 39,1
2021/10/02,JANSS,Мъж,30 - 39,1
2021/10/02,COM,Мъж,80 - 89,1
2021/10/02,AZ,Мъж,60 - 69,1
2021/10/02,COM,Мъж,80 - 89,1
2021/10/02,COM,Мъж,80 - 89,1
2021/10/02,AZ,Жена,70 - 79,1
2021/10/02,COM,Мъж,60 - 69,2
2021/10/02,COM,Мъж,40 - 49,1
2021/10/02,JANSS,Мъж,30 - 39,1
2021/10/02,AZ,Жена,70 - 79,1
2021/10/02,AZ,Мъж,50 - 59,1
2021/10/02,AZ,Мъж,50 - 59,1
2021/10/02,JANSS,Мъж,40 - 49,1
2021/10/02,AZ,Жена,70 - 79,1
2021/10/02,JANSS,Жена,60 - 69,1
2021/10/02,AZ,Мъж,50 - 59,1
2021/10/02,JANSS,Жена,60 - 69,1
2021/10/02,JANSS,Жена,60 - 69,1
2021/10/02,JANSS,Жена,40 - 49,1
2021/10/02,COM,Мъж,70 - 79,1
2021/10/02,AZ,Жена,70 - 79,1
2021/10/02,JANSS,Жена,40 - 49,1
2021/10/02,JANSS,Мъж,40 - 49,1
2021/10/02,COM,Мъж,70 - 79,1
2021/10/02,JANSS,Жена,40 - 49,1
2021/10/02,COM,Мъж,60 - 69,2
2021/10/02,COM,Мъж,70 - 79,1
2021/10/02,COM,Мъж,80 - 89,1
2021/10/02,JANSS,Жена,80 - 89,1
2021/10/02,COM,Мъж,70 - 79,1
2021/10/02,JANSS,Мъж,30 - 39,1
2021/10/02,JANSS,Мъж,40 - 49,1
2021/10/02,JANSS,Жена,40 - 49,1
2021/10/02,COM,Мъж,40 - 49,1
2021/10/02,AZ,Мъж,60 - 69,1
2021/10/02,COM,Мъж,60 - 69,2
2021/10/03,COM,Жена,40 - 49,1
2021/10/03,COM,Мъж,50 - 59,2
2021/10/03,COM,Жена,60 - 69,2
2021/10/03,COM,Мъж,60 - 69,4
2021/10/03,JANSS,Мъж,50 - 59,1
2021/10/03,JANSS,Мъж,70 - 79,1
2021/10/03,COM,Жена,50 - 59,1
2021/10/03,COM,Мъж,80 - 89,1
2021/10/03,COM,Мъж,70 - 79,2
2021/10/03,JANSS,Мъж,40 - 49,1
2021/10/03,AZ,Жена,60 - 69,1
2021/10/03,AZ,Мъж,50 - 59,1
2021/10/03,COM,Жена,70 - 79,1
2021/10/03,JANSS,Жена,90+,1
2021/10/03,AZ,Жена,70 - 79,3
2021/10/04,AZ,Мъж,40 - 49,2
2021/10/04,COM,Жена,40 - 49,1
2021/10/04,COM,Мъж,40 - 49,1
2021/10/04,COM,Жена,70 - 79,4
2021/10/04,AZ,Жена,70 - 79,7
2021/10/04,AZ,Мъж,50 - 59,2
2021/10/04,MOD,Жена,90+,1
2021/10/04,COM,Мъж,60 - 69,11
2021/10/04,AZ,Мъж,80 - 89,1
2021/10/04,AZ,Жена,60 - 69,2
2021/10/04,COM,Мъж,70 - 79,9
2021/10/04,AZ,Мъж,70 - 79,2
2021/10/04,AZ,Мъж,60 - 69,5
2021/10/04,JANSS,Жена,60 - 69,1
2021/10/04,COM,Жена,50 - 59,1
2021/10/04,JANSS,Мъж,70 - 79,1
2021/10/04,COM,Мъж,30 - 39,1
2021/10/04,JANSS,Жена,70 - 79,2
2021/10/04,JANSS,Мъж,40 - 49,3
2021/10/04,COM,Мъж,80 - 89,3
2021/10/04,JANSS,Жена,30 - 39,1
2021/10/04,COM,Жена,80 - 89,5
2021/10/04,AZ,Жена,50 - 59,3
2021/10/04,JANSS,Мъж,50 - 59,1
2021/10/04,COM,Мъж,50 - 59,5
2021/10/04,JANSS,Мъж,60 - 69,2
2021/10/04,MOD,Мъж,70 - 79,1
2021/10/04,COM,Жена,60 - 69,6
2021/10/05,JANSS,Жена,50 - 59,2
2021/10/05,COM,Жена,60 - 69,2
2021/10/05,MOD,Мъж,60 - 69,1
2021/10/05,AZ,Жена,70 - 79,2
2021/10/05,JANSS,Мъж,40 - 49,3
2021/10/05,MOD,Жена,40 - 49,1
2021/10/05,JANSS,Мъж,60 - 69,1
2021/10/05,MOD,Жена,60 - 69,2
2021/10/05,COM,Жена,40 - 49,1
2021/10/05,COM,Жена,50 - 59,1
2021/10/05,AZ,Жена,50 - 59,3
2021/10/05,COM,Жена,80 - 89,4
2021/10/05,COM,Жена,70 - 79,4
2021/10/05,AZ,Жена,60 - 69,2
2021/10/05,AZ,Мъж,60 - 69,5
2021/10/05,COM,Мъж,60 - 69,3
2021/10/05,AZ,Мъж,80 - 89,2
2021/10/05,COM,Мъж,90+,1
2021/10/05,COM,Мъж,80 - 89,2
2021/10/05,AZ - COM,Мъж,70 - 79,1
2021/10/05,AZ,Мъж,30 - 39,1
2021/10/05,COM,Жена,20 - 29,1
2021/10/05,COM,Мъж,70 - 79,5
2021/10/05,AZ,Мъж,40 - 49,1
2021/10/05,AZ,Жена,40 - 49,1
2021/10/05,AZ,Мъж,70 - 79,5
2021/10/05,JANSS,Жена,70 - 79,1
2021/10/05,MOD,Жена,70 - 79,1
2021/10/06,COM,Мъж,70 - 79,5
2021/10/06,COM,Мъж,60 - 69,6
2021/10/06,AZ,Мъж,50 - 59,3
2021/10/06,AZ,Мъж,30 - 39,1
2021/10/06,AZ,Мъж,70 - 79,2
2021/10/06,AZ,Мъж,80 - 89,1
2021/10/06,MOD,Жена,80 - 89,2
2021/10/06,COM,Жена,80 - 89,1
2021/10/06,MOD,Жена,40 - 49,1
2021/10/06,COM,Жена,30 - 39,1
2021/10/06,COM,Мъж,80 - 89,2
2021/10/06,COM,Мъж,50 - 59,4
2021/10/06,AZ,Жена,30 - 39,1
2021/10/06,COM,Мъж,40 - 49,2
2021/10/06,AZ,Жена,80 - 89,2
2021/10/06,COM,Жена,50 - 59,2
2021/10/06,JANSS,Жена,50 - 59,2
2021/10/06,AZ,Мъж,60 - 69,5
2021/10/06,AZ,Мъж,40 - 49,3
2021/10/06,JANSS,Жена,40 - 49,2
2021/10/06,MOD,Жена,60 - 69,1
2021/10/06,JANSS,Мъж,40 - 49,1
2021/10/06,JANSS,Мъж,50 - 59,1
2021/10/06,COM,Мъж,30 - 39,1
2021/10/06,MOD,Мъж,60 - 69,1
2021/10/06,JANSS,Жена,60 - 69,1
2021/10/06,COM,Жена,60 - 69,3
2021/10/06,COM,Жена,70 - 79,5
2021/10/06,JANSS,Мъж,70 - 79,1
2021/10/07,JANSS,Мъж,60 - 69,1
2021/10/07,MOD,Жена,80 - 89,2
2021/10/07,MOD,Мъж,80 - 89,3
2021/10/07,COM,Жена,60 - 69,8
2021/10/07,COM,Жена,70 - 79,7
2021/10/07,COM,Жена,80 - 89,1
2021/10/07,COM,Мъж,30 - 39,1
2021/10/07,AZ,Жена,70 - 79,3
2021/10/07,MOD,Мъж,50 - 59,1
2021/10/07,JANSS,Мъж,40 - 49,4
2021/10/07,JANSS,Жена,50 - 59,4
2021/10/07,COM,Жена,50 - 59,3
2021/10/07,MOD,Жена,50 - 59,1
2021/10/07,JANSS,Жена,70 - 79,2
2021/10/07,AZ,Мъж,60 - 69,2
2021/10/07,JANSS,Мъж,50 - 59,3
2021/10/07,AZ,Жена,60 - 69,3
2021/10/07,JANSS,Мъж,80 - 89,1
2021/10/07,COM,Мъж,80 - 89,2
2021/10/07,MOD,Жена,30 - 39,1
2021/10/07,AZ,Мъж,70 - 79,3
2021/10/07,COM,Мъж,50 - 59,3
2021/10/07,COM,Мъж,60 - 69,3
2021/10/07,MOD,Жена,90+,1
2021/10/07,AZ,Жена,40 - 49,1
2021/10/07,AZ,Мъж,50 - 59,2
2021/10/07,COM,Мъж,70 - 79,6
2021/10/07,AZ,Мъж,40 - 49,1
2021/10/08,COM,Жена,30 - 39,1
2021/10/08,AZ,Жена,60 - 69,2
2021/10/08,COM,Мъж,70 - 79,4
2021/10/08,COM,Жена,20 - 29,1
2021/10/08,COM,Мъж,80 - 89,4
2021/10/08,MOD,Жена,70 - 79,1
2021/10/08,MOD,Мъж,50 - 59,1
2021/10/08,AZ,Жена,80 - 89,1
2021/10/08,COM,Жена,40 - 49,2
2021/10/08,COM,Мъж,60 - 69,6
2021/10/08,AZ,Жена,70 - 79,1
2021/10/08,AZ,Мъж,40 - 49,2
2021/10/08,AZ,Мъж,60 - 69,5
2021/10/08,AZ,Мъж,70 - 79,5
2021/10/08,MOD,Мъж,60 - 69,1
2021/10/08,COM,Жена,50 - 59,1
2021/10/08,JANSS,Жена,80 - 89,1
2021/10/08,JANSS,Мъж,30 - 39,2
2021/10/08,COM,Жена,90+,1
2021/10/08,JANSS,Жена,17 - 19,1
2021/10/08,MOD,Жена,60 - 69,1
2021/10/08,COM,Жена,70 - 79,8
2021/10/08,JANSS,Мъж,60 - 69,3
2021/10/08,AZ,Жена,40 - 49,2
2021/10/08,JANSS,Мъж,40 - 49,1
2021/10/08,JANSS,Мъж,50 - 59,1
2021/10/08,JANSS,Жена,50 - 59,1
2021/10/08,COM,Жена,80 - 89,1
2021/10/08,COM,Жена,60 - 69,6
2021/10/08,COM,Мъж,50 - 59,4
2021/10/08,COM,Мъж,30 - 39,1
2021/10/09,JANSS,Мъж,60 - 69,1
2021/10/09,AZ,Мъж,30 - 39,1
2021/10/09,JANSS,Мъж,50 - 59,1
2021/10/09,COM,Мъж,40 - 49,1
2021/10/09,COM,Жена,70 - 79,5
2021/10/09,JANSS,Мъж,40 - 49,1
2021/10/09,JANSS,Жена,40 - 49,1
2021/10/09,AZ,Жена,50 - 59,1
2021/10/09,AZ,Мъж,60 - 69,1
2021/10/09,COM,Жена,80 - 89,1
2021/10/09,AZ,Мъж,70 - 79,1
2021/10/09,COM,Мъж,60 - 69,1
2021/10/09,COM,Мъж,70 - 79,1
2021/10/09,AZ,Мъж,50 - 59,1
2021/10/10,JANSS,Мъж,40 - 49,1
2021/10/10,COM,Жена,70 - 79,3
2021/10/10,COM,Жена,60 - 69,2
2021/10/10,JANSS,Жена,50 - 59,1
2021/10/10,COM,Мъж,40 - 49,1
2021/10/10,JANSS,Жена,20 - 29,1
2021/10/10,COM,Мъж,60 - 69,2
2021/10/10,COM,Жена,50 - 59,3
2021/10/10,AZ,Мъж,70 - 79,2
2021/10/10,JANSS,Жена,50 - 59,1
2021/10/10,COM,Мъж,70 - 79,1
2021/10/10,COM,Мъж,80 - 89,1
2021/10/10,COM,Мъж,40 - 49,1
2021/10/10,COM,Мъж,60 - 69,2
2021/10/10,COM,Жена,50 - 59,3
2021/10/10,MOD,Жена,50 - 59,1
2021/10/10,JANSS,Жена,20 - 29,1
2021/10/10,COM,Жена,30 - 39,1
2021/10/10,MOD,Жена,50 - 59,1
2021/10/10,COM,Жена,60 - 69,2
2021/10/10,AZ,Мъж,70 - 79,2
2021/10/10,JANSS,Мъж,40 - 49,1
2021/10/10,COM,Мъж,80 - 89,1
2021/10/10,COM,Мъж,70 - 79,1
2021/10/10,COM,Жена,30 - 39,1
2021/10/10,COM,Жена,70 - 79,3
2021/10/11,COM,Мъж,50 - 59,2
2021/10/11,AZ,Мъж,50 - 59,4
2021/10/11,AZ,Жена,60 - 69,2
2021/10/11,AZ,Мъж,70 - 79,6
2021/10/11,COM,Мъж,80 - 89,6
2021/10/11,COM,Жена,50 - 59,3
2021/10/11,AZ,Мъж,60 - 69,8
2021/10/11,MOD,Жена,60 - 69,1
2021/10/11,COM,Жена,60 - 69,6
2021/10/11,AZ,Жена,30 - 39,1
2021/10/11,AZ,Жена,80 - 89,1
2021/10/11,COM,Жена,20 - 29,1
2021/10/11,COM,Мъж,60 - 69,4
2021/10/11,MOD,Жена,50 - 59,2
2021/10/11,AZ,Жена,70 - 79,2
2021/10/11,COM,Жена,80 - 89,2
2021/10/11,COM,Жена,70 - 79,9
2021/10/11,MOD,Мъж,60 - 69,3
2021/10/11,JANSS,Жена,50 - 59,2
2021/10/11,JANSS,Жена,60 - 69,1
2021/10/11,JANSS,Мъж,60 - 69,2
2021/10/11,JANSS,Мъж,40 - 49,4
2021/10/11,COM,Мъж,70 - 79,8
2021/10/11,JANSS,Жена,40 - 49,1
2021/10/11,JANSS,Жена,30 - 39,1
2021/10/11,MOD,Мъж,70 - 79,2
2021/10/11,JANSS,Мъж,30 - 39,1
2021/10/12,AZ,Мъж,40 - 49,1
2021/10/12,AZ,Мъж,50 - 59,1
2021/10/12,AZ,Мъж,60 - 69,6
2021/10/12,AZ,Мъж,80 - 89,2
2021/10/12,AZ,Мъж,70 - 79,3
2021/10/12,AZ,Мъж,60 - 69,6
2021/10/12,AZ,Мъж,50 - 59,1
2021/10/12,AZ,Мъж,40 - 49,1
2021/10/12,AZ,Жена,70 - 79,1
2021/10/12,COM,Мъж,50 - 59,3
2021/10/12,MOD,Жена,50 - 59,1
2021/10/12,COM,Мъж,40 - 49,4
2021/10/12,COM,Мъж,60 - 69,4
2021/10/12,AZ,Мъж,80 - 89,2
2021/10/12,COM,Мъж,80 - 89,1
2021/10/12,AZ - COM,Мъж,80 - 89,1
2021/10/12,COM,Жена,30 - 39,2
2021/10/12,COM,Жена,30 - 39,2
2021/10/12,JANSS,Мъж,50 - 59,3
2021/10/12,COM,Жена,40 - 49,1
2021/10/12,COM,Жена,40 - 49,1
2021/10/12,JANSS,Мъж,30 - 39,1
2021/10/12,COM,Мъж,80 - 89,1
2021/10/12,AZ,Мъж,70 - 79,3
2021/10/12,MOD,Мъж,40 - 49,1
2021/10/12,COM,Жена,80 - 89,2
2021/10/12,JANSS,Жена,80 - 89,2
2021/10/12,JANSS,Жена,50 - 59,1
2021/10/12,JANSS,Жена,40 - 49,1
2021/10/12,JANSS,Мъж,60 - 69,4
2021/10/12,COM,Мъж,60 - 69,4
2021/10/12,JANSS,Жена,50 - 59,1
2021/10/12,COM,Жена,50 - 59,2
2021/10/12,JANSS,Мъж,40 - 49,2
2021/10/12,COM,Мъж,70 - 79,8
2021/10/12,MOD,Мъж,40 - 49,1
2021/10/12,MOD,Мъж,60 - 69,1
2021/10/12,COM,Жена,70 - 79,6
2021/10/12,AZ - COM,Мъж,80 - 89,1
2021/10/12,COM,Жена,60 - 69,2
2021/10/12,AZ,Жена,70 - 79,1
2021/10/12,COM,Жена,70 - 79,6
2021/10/12,JANSS,Мъж,60 - 69,4
2021/10/12,COM,Жена,60 - 69,2
2021/10/12,COM,Жена,70 - 79,6
2021/10/12,COM,Жена,40 - 49,1
2021/10/12,JANSS,Мъж,50 - 59,3
2021/10/12,AZ,Мъж,80 - 89,2
2021/10/12,COM,Жена,30 - 39,2
2021/10/12,JANSS,Мъж,40 - 49,2
2021/10/12,COM,Мъж,60 - 69,4
2021/10/12,AZ,Мъж,50 - 59,1
2021/10/12,COM,Мъж,80 - 89,1
2021/10/12,JANSS,Мъж,50 - 59,3
2021/10/12,COM,Мъж,50 - 59,3
2021/10/12,COM,Мъж,40 - 49,4
2021/10/12,JANSS,Мъж,30 - 39,1
2021/10/12,COM,Мъж,70 - 79,8
2021/10/12,AZ - COM,Мъж,80 - 89,1
2021/10/12,AZ,Мъж,60 - 69,6
2021/10/12,COM,Мъж,70 - 79,8
2021/10/12,COM,Мъж,50 - 59,3
2021/10/12,COM,Жена,50 - 59,2
2021/10/12,AZ,Жена,70 - 79,1
2021/10/12,JANSS,Мъж,30 - 39,1
2021/10/12,JANSS,Жена,40 - 49,1
2021/10/12,COM,Жена,50 - 59,2
2021/10/12,COM,Жена,80 - 89,2
2021/10/12,JANSS,Жена,40 - 49,1
2021/10/12,AZ,Мъж,70 - 79,3
2021/10/12,MOD,Жена,50 - 59,1
2021/10/12,COM,Жена,80 - 89,2
2021/10/12,JANSS,Мъж,40 - 49,2
2021/10/12,COM,Жена,60 - 69,2
2021/10/12,JANSS,Мъж,60 - 69,4
2021/10/12,MOD,Мъж,60 - 69,1
2021/10/12,AZ,Мъж,40 - 49,1
2021/10/12,MOD,Мъж,60 - 69,1
2021/10/12,MOD,Мъж,40 - 49,1
2021/10/12,JANSS,Жена,80 - 89,2
2021/10/12,JANSS,Жена,50 - 59,1
2021/10/12,MOD,Жена,50 - 59,1
2021/10/12,COM,Мъж,40 - 49,4
2021/10/12,JANSS,Жена,80 - 89,2
2021/10/13,MOD,Жена,70 - 79,1
2021/10/13,AZ,Мъж,60 - 69,7
2021/10/13,COM,Мъж,80 - 89,3
2021/10/13,COM,Мъж,60 - 69,5
2021/10/13,COM,Мъж,40 - 49,1
2021/10/13,COM,Мъж,50 - 59,2
2021/10/13,AZ,Жена,70 - 79,7
2021/10/13,COM,Жена,50 - 59,2
2021/10/13,AZ,Мъж,80 - 89,1
2021/10/13,AZ,Мъж,70 - 79,1
2021/10/13,AZ,Мъж,50 - 59,3
2021/10/13,AZ,Жена,80 - 89,1
2021/10/13,COM,Мъж,70 - 79,7
2021/10/13,COM,Жена,40 - 49,1
2021/10/13,MOD,Жена,60 - 69,1
2021/10/13,MOD,Мъж,70 - 79,1
2021/10/13,COM,Жена,70 - 79,7
2021/10/13,JANSS,Мъж,70 - 79,2
2021/10/13,JANSS,Мъж,80 - 89,1
2021/10/13,JANSS,Мъж,50 - 59,3
2021/10/13,AZ,Жена,60 - 69,4
2021/10/13,JANSS,Мъж,40 - 49,2
2021/10/13,JANSS,Мъж,60 - 69,2
2021/10/13,JANSS,Жена,40 - 49,1
2021/10/13,COM,Жена,80 - 89,1
2021/10/13,MOD,Мъж,80 - 89,1
2021/10/13,MOD,Мъж,50 - 59,1
2021/10/13,COM,Жена,60 - 69,5
2021/10/13,JANSS,Жена,30 - 39,1
2021/10/14,AZ,Жена,70 - 79,2
2021/10/14,AZ,Мъж,70 - 79,3
2021/10/14,AZ,Мъж,60 - 69,2
2021/10/14,AZ,Мъж,40 - 49,1
2021/10/14,AZ,Мъж,40 - 49,1
2021/10/14,AZ,Жена,40 - 49,2
2021/10/14,COM,Мъж,50 - 59,1
2021/10/14,MOD,Жена,70 - 79,1
2021/10/14,AZ,Жена,60 - 69,2
2021/10/14,COM,Мъж,60 - 69,4
2021/10/14,AZ,Мъж,70 - 79,3
2021/10/14,AZ,Жена,40 - 49,2
2021/10/14,AZ,Жена,60 - 69,2
2021/10/14,AZ,Мъж,30 - 39,1
2021/10/14,AZ,Жена,70 - 79,2
2021/10/14,COM,Мъж,70 - 79,8
2021/10/14,COM,Жена,40 - 49,1
2021/10/14,COM,Жена,60 - 69,8
2021/10/14,COM,Жена,50 - 59,3
2021/10/14,JANSS,Жена,50 - 59,3
2021/10/14,AZ,Мъж,60 - 69,2
2021/10/14,JANSS,Мъж,60 - 69,3
2021/10/14,JANSS,Мъж,80 - 89,1
2021/10/14,AZ,Мъж,30 - 39,1
2021/10/14,MOD,Жена,60 - 69,1
2021/10/14,MOD,Мъж,70 - 79,1
2021/10/14,JANSS,Жена,60 - 69,2
2021/10/14,JANSS,Жена,40 - 49,2
2021/10/14,COM,Мъж,50 - 59,1
2021/10/14,JANSS,Мъж,40 - 49,2
2021/10/14,COM,Жена,40 - 49,1
2021/10/14,COM,Жена,80 - 89,3
2021/10/14,COM,Жена,70 - 79,9
2021/10/14,COM,Мъж,80 - 89,4
2021/10/14,COM,Мъж,70 - 79,8
2021/10/14,COM,Мъж,60 - 69,4
2021/10/14,COM,Мъж,40 - 49,1
2021/10/14,COM,Мъж,80 - 89,4
2021/10/14,COM,Мъж,40 - 49,1
2021/10/14,COM,Мъж,40 - 49,1
2021/10/14,COM,Жена,80 - 89,3
2021/10/14,JANSS,Мъж,40 - 49,2
2021/10/14,JANSS,Жена,40 - 49,2
2021/10/14,COM,Жена,70 - 79,9
2021/10/14,JANSS,Мъж,80 - 89,1
2021/10/14,COM,Мъж,80 - 89,4
2021/10/14,AZ,Мъж,60 - 69,2
2021/10/14,AZ,Мъж,30 - 39,1
2021/10/14,AZ,Жена,60 - 69,2
2021/10/14,JANSS,Мъж,60 - 69,3
2021/10/14,AZ,Жена,70 - 79,2
2021/10/14,AZ,Жена,40 - 49,2
2021/10/14,COM,Мъж,50 - 59,1
2021/10/14,COM,Мъж,60 - 69,4
2021/10/14,COM,Мъж,70 - 79,8
2021/10/14,AZ,Мъж,70 - 79,3
2021/10/14,COM,Жена,50 - 59,3
2021/10/14,JANSS,Мъж,60 - 69,3
2021/10/14,COM,Жена,60 - 69,8
2021/10/14,MOD,Жена,60 - 69,1
2021/10/14,COM,Жена,70 - 79,9
2021/10/14,COM,Жена,40 - 49,1
2021/10/14,MOD,Мъж,70 - 79,1
2021/10/14,JANSS,Жена,60 - 69,2
2021/10/14,COM,Жена,50 - 59,3
2021/10/14,JANSS,Мъж,80 - 89,1
2021/10/14,JANSS,Жена,50 - 59,3
2021/10/14,COM,Жена,60 - 69,8
2021/10/14,JANSS,Мъж,40 - 49,2
2021/10/14,JANSS,Жена,40 - 49,2
2021/10/14,COM,Жена,80 - 89,3
2021/10/14,MOD,Мъж,70 - 79,1
2021/10/14,JANSS,Жена,50 - 59,3
2021/10/14,JANSS,Жена,60 - 69,2
2021/10/14,MOD,Жена,70 - 79,1
2021/10/14,MOD,Жена,60 - 69,1
2021/10/14,AZ,Мъж,40 - 49,1
2021/10/14,MOD,Жена,70 - 79,1
2021/10/15,COM,Жена,30 - 39,2
2021/10/15,JANSS,Жена,60 - 69,2
2021/10/15,AZ,Мъж,40 - 49,1
2021/10/15,AZ,Мъж,50 - 59,1
2021/10/15,AZ,Мъж,60 - 69,2
2021/10/15,AZ,Мъж,70 - 79,3
2021/10/15,AZ,Жена,60 - 69,4
2021/10/15,AZ,Жена,70 - 79,3
2021/10/15,COM,Мъж,30 - 39,3
2021/10/15,COM,Мъж,40 - 49,2
2021/10/15,COM,Мъж,60 - 69,7
2021/10/15,COM,Мъж,70 - 79,7
2021/10/15,COM,Мъж,80 - 89,1
2021/10/15,COM,Жена,80 - 89,3
2021/10/15,COM,Жена,40 - 49,1
2021/10/15,JANSS,Жена,30 - 39,2
2021/10/15,AZ,Мъж,80 - 89,3
2021/10/15,JANSS,Мъж,30 - 39,2
2021/10/15,COM,Жена,70 - 79,3
2021/10/15,COM - MOD,Мъж,50 - 59,1
2021/10/15,COM,Жена,90+,1
2021/10/15,JANSS,Мъж,40 - 49,3
2021/10/15,JANSS,Мъж,50 - 59,3
2021/10/15,JANSS,Мъж,60 - 69,2
2021/10/15,JANSS,Жена,50 - 59,2
2021/10/15,COM,Жена,50 - 59,1
2021/10/15,COM,Жена,60 - 69,3
2021/10/16,COM,Жена,80 - 89,1
2021/10/16,MOD,Мъж,80 - 89,1
2021/10/16,JANSS,Жена,80 - 89,1
2021/10/16,JANSS,Жена,60 - 69,1
2021/10/16,JANSS,Жена,40 - 49,1
2021/10/16,JANSS,Жена,30 - 39,1
2021/10/16,JANSS,Мъж,40 - 49,1
2021/10/16,AZ,Мъж,70 - 79,3
2021/10/16,COM,Жена,70 - 79,5
2021/10/16,COM,Жена,60 - 69,2
2021/10/16,COM,Мъж,70 - 79,1
2021/10/16,COM,Мъж,60 - 69,3
2021/10/16,AZ,Жена,70 - 79,1
2021/10/16,AZ,Мъж,80 - 89,1
2021/10/16,AZ,Мъж,60 - 69,1
2021/10/16,AZ,Мъж,30 - 39,1
2021/10/16,MOD,Жена,20 - 29,1
